"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","�..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"48",15438,"C00195628","david","price","davidprice","NC","House",4,"D","1/6/1987","1/3/2019","repdavideprice",4,2658,0,1,NA,NA,1,NA,NA,NA,8797,"Price, David",112,2011,"NC",4,1,1996,0,57,-0.412,13,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3249,1,0,0,0,0,0,0,0.870000005,1.085999966,15,0,0,0,0,0.201315194,3.40917325,8,0.526626527,1,204,142
"49",15444,"C00213611","louise","slaughter","louiseslaughter","NY","House",25,"D","1/6/1987","1/3/2019","VoteLouiseNY",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8863,"Slaughter, Louise",112,2011,"NY",28,1,1986,1,65,-0.584999979,29,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4225,1,0,1,0.514999986,0,0,0,1.042999983,1.258999944,15,0,0,0,0,0.201315194,0.645766973,13,0.678092897,1,204,141
"50",15444,"C00213611","louise","slaughter","louiseslaughter","NY","House",25,"D","1/6/1987","1/3/2019","louiseslaughter",6,2629,0,1,NA,NA,1,NA,NA,NA,8863,"Slaughter, Louise",112,2011,"NY",28,1,1986,1,65,-0.584999979,29,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4225,1,0,1,0.514999986,0,0,0,1.042999983,1.258999944,15,0,0,0,0,0.201315194,0.645766973,13,0.678092897,1,204,141
"51",15445,"C00197160","lamar","smith","lamarsmith","TX","House",21,"R","1/6/1987","1/3/2019","TexansforLamar",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8864,"Smith, Lamar",112,2011,"TX",21,0,1986,0,69,0.603999972,32,0,0,3,2,3,3,2,33,25,24,17,7,0,0,0,0,0,0,0,4761,0,1,1,0.209999993,1,0,0,0.145999968,0.07000003,36,27,27,20,9,16.31419754,0.414544225,13,4.888449669,3,245,1
"52",15445,"C00197160","lamar","smith","lamarsmith","TX","House",21,"R","1/6/1987","1/3/2019","lamarsmithtx21",5,2756,0,0,1534,0.557,1,NA,NA,NA,8864,"Smith, Lamar",112,2011,"TX",21,0,1986,0,69,0.603999972,32,0,0,3,2,3,3,2,33,25,24,17,7,0,0,0,0,0,0,0,4761,0,1,1,0.209999993,1,0,0,0.145999968,0.07000003,36,27,27,20,9,16.31419754,0.414544225,13,4.888449669,3,245,1
"53",15446,"C00200584","fred","upton","fredupton","MI","House",6,"R","1/6/1987","1/3/2019","UptonForAllOfUs",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8886,"Upton, Fred",112,2011,"MI",6,0,1986,0,62,0.65200001,15,0,0,2,2,2,2,0,4,3,4,3,1,1,0,0,0,0,0,0,3844,0,1,0,0,1,0,0,0.194000006,0.021999991,7,5,6,5,1,3.516113758,0.407072961,13,4.888449669,2,245,23
"54",15446,"C00200584","fred","upton","fredupton","MI","House",6,"R","1/6/1987","1/3/2019","repfredupton",2,4284,0,0,2677,0.625,1,NA,NA,NA,8886,"Upton, Fred",112,2011,"MI",6,0,1986,0,62,0.65200001,15,0,0,2,2,2,2,0,4,3,4,3,1,1,0,0,0,0,0,0,3844,0,1,0,0,1,0,0,0.194000006,0.021999991,7,5,6,5,1,3.516113758,0.407072961,13,4.888449669,2,245,23
"55",15448,"C00213512","nancy","pelosi","nancypelosi","CA","House",12,"D","1/6/1987","1/3/2019","nancypelosi",6,5089,0,1,NA,NA,0,NA,NA,NA,8784,"Pelosi, Nancy",112,2011,"CA",8,1,1987,1,80,-0.398000002,53,0,0,0,0,0,0,0,5,0,0,0,0,2,1,2,2,0,0,0,6400,0,0,0,0,0,0,1,0.856000006,1.072000027,7,1,2,2,0,0.212668315,0.279033363,13,0.678092897,1,204,136
"56",15453,"C00238444","jerry","costello","jerrycostello","IL","House",12,"D","1/6/1987","1/3/2013","jerrycostello",5,51,1,0,NA,NA,0,NA,NA,NA,8558,"Costello, Jerry",112,2011,"IL",12,1,1988,0,60,-0.404000014,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0.861999989,1.078000069,7,0,0,0,0,0.09394709,1.792224646,12,0.647799611,1,204,180
"57",15454,"C00226928","frank","pallone","frankpallone","NJ","House",6,"D","1/6/1987","1/3/2019","frankpallone",7,8498,0,1,NA,NA,1,NA,NA,NA,8777,"Pallone, Frank",112,2011,"NJ",6,1,1988,0,55,-0.573000014,13,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,3025,0,0,1,0.319999993,0,0,0,1.031000018,1.246999979,17,2,0,0,0,0.444386452,3.380193472,12,0.647799611,2,204,78
"58",15454,"C00226928","frank","pallone","frankpallone","NJ","House",6,"D","1/6/1987","1/3/2019","pallonefornj",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8777,"Pallone, Frank",112,2011,"NJ",6,1,1988,0,55,-0.573000014,13,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,3025,0,0,1,0.319999993,0,0,0,1.031000018,1.246999979,17,2,0,0,0,0.444386452,3.380193472,12,0.647799611,2,204,78
"59",15455,"C00229104","john","duncan","johnduncan","TN","House",2,"R","11/8/1988","1/3/2019","repjohnduncanjr",4,596,0,0,484,0.812,0,NA,NA,NA,8590,"Duncan, John",112,2011,"TN",2,0,1988,0,82,0.963,9,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6724,0,0,0,0,1,0,0,0.504999995,0.289000005,6,0,0,0,0,0.080526076,0.745078027,12,1.519532442,1,245,230
"60",15603,"C00236513","eliot","engel","eliotengel","NY","House",16,"D","1/3/1989","1/3/2019","repeliotengel",2,2601,0,0,1381,0.531,0,NA,NA,NA,8595,"Engel, Eliot",112,2011,"NY",17,1,1988,0,73,-0.331,29,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5329,0,0,1,0.514999986,0,0,0,0.788999975,1.004999995,19,0,0,0,0,0.25499925,2.522736073,12,0.647799611,1,204,128
"61",15612,"C00219881","nita","lowey","nitalowey","NY","House",17,"D","1/3/1989","1/3/2019","nitalowey",6,2101,0,0,1712,0.815,0,NA,NA,NA,8719,"Lowey, Nita",112,2011,"NY",18,1,1988,1,62,-0.335000008,29,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,3844,1,0,0,0,0,0,0,0.792999983,1.009000063,20,0,0,0,0,0.268420279,2.625865221,12,0.647799611,1,204,121
"62",15613,"C00569145","jim","mcdermott","jimmcdermott","WA","House",7,"D","1/3/1989","1/3/2017","jimacmcdermott",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8741,"McDermott, Jim",112,2011,"WA",7,1,1988,0,83,-0.722000003,9,0,0,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,0,0,6889,1,0,1,0.196999997,0,0,0,1.179999948,1.396000028,32,0,1,1,0,0.7259022,2.506472111,12,0.647799611,2,204,49
"63",15613,"C00569145","jim","mcdermott","jimmcdermott","WA","House",7,"D","1/3/1989","1/3/2017","repjimmcdermott",7,1893,0,0,1471,0.777,1,NA,NA,NA,8741,"McDermott, Jim",112,2011,"WA",7,1,1988,0,83,-0.722000003,9,0,0,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,0,0,6889,1,0,1,0.196999997,0,0,0,1.179999948,1.396000028,32,0,1,1,0,0.7259022,2.506472111,12,0.647799611,2,204,49
"64",15616,"C00226522","richard","neal","richardneal","MA","House",1,"D","1/3/1989","1/3/2019","reprichardneal",7,876,1,1,NA,NA,0,NA,NA,NA,8766,"Neal, Richard",112,2011,"MA",2,1,1988,0,57,-0.467999995,10,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,3249,1,0,0,0,0,0,0,0.925999999,1.14199996,19,0,0,0,0,0.25499925,0.181826636,12,0.647799611,1,204,127
"65",15619,"C00519355","donald","payne","donaldpayne","NJ","House",10,"D","1/3/1989","3/6/2012","payne10thnj",2,12,0,1,NA,NA,1,NA,NA,NA,8782,"Payne, Donald",112,2011,"NJ",10,1,1988,0,85,-0.419999987,13,0,0,0,0,0,0,0,10,1,1,0,0,1,1,1,1,0,1,0,7225,0,0,0,0,0,0,0,0.877999961,1.093999982,11,2,2,1,0,0.44571507,0.314222008,12,0.647799611,2,204,77
"66",15621,"C00224691","dana","rohrabacher","danarohrabacher","CA","House",48,"R","1/3/1989","1/3/2019","reprohrabacher",4,115,0,1,NA,NA,1,NA,NA,NA,8818,"Rohrabacher, Dana",112,2011,"CA",46,0,1988,0,62,0.959999979,53,0,1,0,0,0,0,0,9,1,0,0,0,3,0,0,0,0,0,0,3844,0,0,0,0,1,0,0,0.501999974,0.285999984,12,1,0,0,0,0.236956343,0.114690647,12,1.519532442,1,245,199
"67",15621,"C00224691","dana","rohrabacher","danarohrabacher","CA","House",48,"R","1/3/1989","1/3/2019","danarohrabacher",5,12980,0,1,NA,NA,1,NA,NA,NA,8818,"Rohrabacher, Dana",112,2011,"CA",46,0,1988,0,62,0.959999979,53,0,1,0,0,0,0,0,9,1,0,0,0,3,0,0,0,0,0,0,3844,0,0,0,0,1,0,0,0.501999974,0.285999984,12,1,0,0,0,0.236956343,0.114690647,12,1.519532442,1,245,199
"68",15627,"C00229377","clifford","stearns","cliffordstearns","FL","House",6,"R","1/3/1989","1/3/2013","repcliffstearns",5,650,0,0,310,0.477,0,NA,NA,NA,8868,"Stearns, Cliff",112,2011,"FL",6,0,1988,0,71,0.81400001,25,0,1,0,0,0,0,0,23,2,1,1,0,0,0,0,0,0,0,0,5041,0,0,0,0,1,0,0,0.356000006,0.140000015,23,2,1,1,0,0.821342349,0.817324996,12,1.519532442,2,245,126
"69",15634,"C00280537","ileana","roslehtinen","ileanaroslehtinen","FL","House",27,"R","1/3/1989","1/3/2019","roslehtinen",3,23824,0,1,NA,NA,0,NA,NA,NA,8821,"Ros-Lehtinen, Ileana",112,2011,"FL",18,0,1989,1,69,0.486000001,25,0,0,1,1,1,1,1,28,11,13,4,1,0,0,0,0,0,0,1,4761,0,1,1,0.254999995,1,0,0,0.028000001,0.187999994,29,12,14,5,2,6.028234482,1.615995049,12,4.858156204,2,245,7
"70",20100,"C00347260","jeff","flake","jeffflake","AZ","Senate",NA,"R","1/3/2001","1/3/2019","jeffflake",5,2046,0,0,1769,0.865,0,NA,NA,NA,8604,"Flake, Jeff",112,2011,"AZ",6,0,2000,0,66,1.013000011,8,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,4356,1,0,0,0,1,0,0,0.555000007,0.339000016,18,2,0,0,0,0.457807481,0.251759976,6,0.980556071,1,245,169
"71",20102,"C00345710","mike","ross","mikeross","AR","House",4,"D","1/3/2001","1/3/2013","mikerossupdates",3,70,0,0,1,0.014,0,NA,NA,NA,8824,"Ross, Mike",112,2011,"AR",4,1,2000,0,58,-0.090000004,4,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3364,0,0,1,0.104000002,0,0,0,0.547999978,0.763999999,29,0,0,0,0,0.38920939,0.125879988,6,0.466039985,2,204,90
"72",20103,"C00351379","michael","honda","michaelhonda","CA","House",17,"D","1/3/2001","1/3/2017","mikehonda17",NA,NA,NA,NA,NA,NA,1,1,15,NA,8666,"Honda, Michael",112,2011,"CA",15,1,2000,0,68,-0.561999977,53,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4624,1,0,1,0.625999987,0,0,0,1.019999981,1.235999942,35,0,0,0,0,0.469735473,0.153853312,6,0.466039985,2,204,73
"73",20103,"C00351379","michael","honda","michaelhonda","CA","House",17,"D","1/3/2001","1/3/2017","repmikehonda",6,2930,0,0,2262,0.772,1,1,15,NA,8666,"Honda, Michael",112,2011,"CA",15,1,2000,0,68,-0.561999977,53,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4624,1,0,1,0.625999987,0,0,0,1.019999981,1.235999942,35,0,0,0,0,0.469735473,0.153853312,6,0.466039985,2,204,73
"74",20104,"C00343871","adam","schiff","adamschiff","CA","House",28,"D","1/3/2001","1/3/2019","repadamschiff",3,3848,0,0,22,0.006,0,NA,NA,NA,8839,"Schiff, Adam",112,2011,"CA",29,1,2000,0,65,-0.323000014,53,0,0,0,0,0,0,0,11,1,1,1,1,2,1,1,1,1,0,0,4225,1,0,1,0.625999987,0,0,0,0.781000018,0.997000039,13,2,2,2,2,1.183797002,1.967445493,6,0.466039985,3,204,21
"75",20107,"C00350520","darrell","issa","darrellissa","CA","House",49,"R","1/3/2001","1/3/2019","TeamIssa",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8676,"Issa, Darrell",112,2011,"CA",49,0,2000,0,63,0.832000017,53,0,0,3,2,2,1,0,24,7,5,2,1,1,1,0,0,0,0,0,3969,0,1,0,0,1,0,0,0.374000013,0.158000022,28,10,7,3,1,3.85535717,2.064875126,6,4.676396847,2,245,16
"76",20107,"C00350520","darrell","issa","darrellissa","CA","House",49,"R","1/3/2001","1/3/2019","darrellissa",7,20543,0,0,16601,0.808,1,NA,NA,NA,8676,"Issa, Darrell",112,2011,"CA",49,0,2000,0,63,0.832000017,53,0,0,3,2,2,1,0,24,7,5,2,1,1,1,0,0,0,0,0,3969,0,1,0,0,1,0,0,0.374000013,0.158000022,28,10,7,3,1,3.85535717,2.064875126,6,4.676396847,2,245,16
"77",20108,"C00344671","susan","davis","susandavis","CA","House",53,"D","1/3/2001","1/3/2019","repsusandavis",6,1530,0,0,1364,0.892,0,NA,NA,NA,8570,"Davis, Susan",112,2011,"CA",53,1,2000,1,62,-0.307999998,53,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,1,0,0,0,3844,0,0,1,0.625999987,0,0,0,0.765999973,0.981999993,14,0,1,1,0,0.236443341,1.461992502,6,0.466039985,2,204,131
"78",20110,"C00366757","jeff","miller","jeffmiller","FL","House",1,"R","10/23/2001","1/3/2017","repjeffmiller",6,424,0,0,187,0.441,0,NA,NA,NA,8757,"Miller, Jeff",112,2011,"FL",1,0,2001,0,80,0.81400001,25,0,0,0,0,0,0,0,17,9,9,6,4,1,0,0,0,0,0,0,6400,0,1,1,0.254999995,1,0,0,0.356000006,0.140000015,18,9,9,6,4,5.159657001,0.220289364,6,4.676396847,2,245,11
"79",20111,"C00352849","ander","crenshaw","andercrenshaw","FL","House",4,"R","1/3/2001","1/3/2017","andercrenshaw",5,1160,0,0,1042,0.898,0,NA,NA,NA,8562,"Crenshaw, Ander",112,2011,"FL",4,0,2000,0,77,0.505999982,25,0,1,1,1,1,1,0,3,1,1,1,0,0,0,0,0,0,0,0,5929,1,0,1,0.254999995,1,0,0,0.047999982,0.168000013,4,2,2,2,0,1.280738354,0.164342701,6,1.337772727,2,245,87
"80",20116,"C00350421","timothy","johnson","timothyjohnson","IL","House",15,"R","1/3/2001","1/3/2013","reptimjohnson",0,284,0,1,NA,NA,0,NA,NA,NA,8683,"Johnson, Timothy",112,2011,"IL",15,0,2000,0,64,0.967999995,18,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4096,0,0,1,0.344000012,1,0,0,0.50999999,0.294,13,0,0,0,0,0.174473166,0.069933325,6,1.337772727,1,245,209
"81",20117,"C00350397","mike","pence","mikepence","IN","House",6,"R","1/3/2001","1/3/2013","mike_pence",7,5255,0,1,NA,NA,0,NA,NA,NA,8785,"Pence, Mike",112,2011,"IN",6,0,2000,0,67,0.845000029,9,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,4489,0,0,0,0,1,0,0,0.387000024,0.171000034,5,1,0,0,0,0.175219685,0.069933325,6,0.980556071,1,245,208
"82",20119,"C00366948","stephen","lynch","stephenlynch","MA","House",8,"D","10/23/2001","1/3/2019","repstephenlynch",1,2742,0,0,700,0.255,1,NA,NA,NA,8725,"Lynch, Stephen",112,2011,"MA",9,1,2001,0,68,-0.375999987,10,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4624,0,0,1,0.331999987,0,0,0,0.833999991,1.049999952,4,0,0,0,0,0.06710507,1.058637619,6,0.466039985,1,204,187
"83",20119,"C00366948","stephen","lynch","stephenlynch","MA","House",8,"D","10/23/2001","1/3/2019","RepLynch",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8725,"Lynch, Stephen",112,2011,"MA",9,1,2001,0,68,-0.375999987,10,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4624,0,0,1,0.331999987,0,0,0,0.833999991,1.049999952,4,0,0,0,0,0.06710507,1.058637619,6,0.466039985,1,204,187
"84",20120,"C00367862","mike","rogers","mikerogers","MI","House",8,"R","1/3/2001","1/3/2015","repmikerogers",5,3154,0,0,898,0.285,0,NA,NA,NA,8817,"Rogers, Mike",112,2011,"MI",8,0,2000,0,64,0.658999979,15,0,0,4,4,4,4,2,13,2,3,2,0,0,0,0,0,0,0,0,4096,0,1,1,0.652999997,1,0,0,0.200999975,0.01500002,17,6,7,6,2,6.264896393,0.821713567,6,4.676396847,2,245,6
"85",20122,"C00354688","betty","mccollum","bettymccollum","MN","House",4,"D","1/3/2001","1/3/2019","bettymccollum04",0,4184,0,1,NA,NA,0,NA,NA,NA,8739,"McCollum, Betty",112,2011,"MN",4,1,2000,1,59,-0.414000005,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3481,1,0,1,0.210999995,0,0,0,0.871999979,1.088000059,6,0,0,0,0,0.080526076,0.125879988,6,0.466039985,1,204,184
"86",20123,"C00343475","todd","akin","toddakin","MO","House",2,"R","1/3/2001","1/3/2013","toddakin",6,812,0,0,769,0.947,1,NA,NA,NA,8471,"Akin, W.",112,2011,"MO",2,0,2000,0,68,0.745999992,4,0,1,0,0,0,0,0,7,2,0,0,0,3,3,3,3,3,0,0,4624,0,0,1,0.197999999,1,0,0,0.287999988,0.071999989,10,5,3,3,3,0.833627641,0.2873227,6,1.337772727,2,245,123
"87",20123,"C00343475","todd","akin","toddakin","MO","House",2,"R","1/3/2001","1/3/2013","REPTODDAKlN",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8471,"Akin, W.",112,2011,"MO",2,0,2000,0,68,0.745999992,4,0,1,0,0,0,0,0,7,2,0,0,0,3,3,3,3,3,0,0,4624,0,0,1,0.197999999,1,0,0,0.287999988,0.071999989,10,5,3,3,3,0.833627641,0.2873227,6,1.337772727,2,245,123
"88",20124,"C00359034","sam","graves","samgraves","MO","House",6,"R","1/3/2001","1/3/2019","repsamgraves",1,6915,1,0,5447,0.788,0,NA,NA,NA,8629,"Graves, Sam",112,2011,"MO",6,0,2000,0,69,0.621999979,9,0,0,1,0,1,1,1,34,4,5,1,1,0,0,0,0,0,0,0,4761,0,1,1,0.197999999,1,0,0,0.163999975,0.05200002,35,4,6,2,2,3.647453547,0.283451349,6,4.676396847,2,245,21
"89",20125,"C00493015","dennis","rehberg","dennisrehberg","MT","House",1,"R","1/3/2001","1/3/2013","rehbergcampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8805,"Rehberg, Denny",112,2011,"MT",1,0,2000,0,60,0.512000024,1,0,1,1,0,0,0,0,18,4,2,1,1,0,0,0,0,0,0,0,3600,1,0,1,0.072999999,1,0,0,0.054000024,0.161999971,19,4,2,1,1,1.571559191,1.300978184,6,1.337772727,2,245,65
"90",20125,"C00493015","dennis","rehberg","dennisrehberg","MT","House",1,"R","1/3/2001","1/3/2013","dennyrehberg",1,0,1,0,NA,NA,1,NA,NA,NA,8805,"Rehberg, Denny",112,2011,"MT",1,0,2000,0,60,0.512000024,1,0,1,1,0,0,0,0,18,4,2,1,1,0,0,0,0,0,0,0,3600,1,0,1,0.072999999,1,0,0,0.054000024,0.161999971,19,4,2,1,1,1.571559191,1.300978184,6,1.337772727,2,245,65
"91",20129,"C00358952","steve","israel","steveisrael","NY","House",3,"D","1/3/2001","1/3/2017","repsteveisrael",4,4469,0,0,3508,0.785,1,1,2,NA,8674,"Israel, Steve",112,2011,"NY",2,1,2000,0,56,-0.351000011,29,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.809000015,1.024999976,55,0,0,0,0,0.7274189,0.607941985,6,0.466039985,3,204,47
"92",20129,"C00358952","steve","israel","steveisrael","NY","House",3,"D","1/3/2001","1/3/2017","BySteveIsrael",NA,NA,NA,NA,NA,NA,1,1,2,NA,8674,"Israel, Steve",112,2011,"NY",2,1,2000,0,56,-0.351000011,29,0,0,0,0,0,0,0,54,0,0,0,0,1,0,0,0,0,0,0,3136,0,0,0,0,0,0,0,0.809000015,1.024999976,55,0,0,0,0,0.7274189,0.607941985,6,0.466039985,3,204,47
"93",20130,"C00347492","patrick","tiberi","patricktiberi","OH","House",12,"R","1/3/2001","1/3/2019","TeamTiberi",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8878,"Tiberi, Patrick",112,2011,"OH",12,0,2000,0,56,0.617999971,18,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3136,1,0,1,0.30399999,1,0,0,0.159999967,0.056000028,11,1,0,0,0,0.255745769,0.167140037,6,1.337772727,1,245,197
"94",20130,"C00347492","patrick","tiberi","patricktiberi","OH","House",12,"R","1/3/2001","1/3/2019","pattiberi",7,3249,0,1,NA,NA,1,NA,NA,NA,8878,"Tiberi, Patrick",112,2011,"OH",12,0,2000,0,56,0.617999971,18,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,3136,1,0,1,0.30399999,1,0,0,0.159999967,0.056000028,11,1,0,0,0,0.255745769,0.167140037,6,1.337772727,1,245,197
"95",20131,"C00366773","john","sullivan","johnsullivan","OK","House",1,"R","2/27/2002","1/3/2013","usrepsullivan",4,622,0,0,433,0.696,1,NA,NA,NA,8871,"Sullivan, John",112,2011,"OK",1,0,2002,0,77,0.700999975,5,0,0,1,1,1,1,0,14,2,1,1,0,0,0,0,0,0,0,0,5929,0,0,1,0.187000006,1,0,0,0.242999971,0.026999975,15,3,2,2,0,1.536484122,0.532685399,5,0.950262785,3,245,70
"96",20131,"C00366773","john","sullivan","johnsullivan","OK","House",1,"R","2/27/2002","1/3/2013","TEAMSullivan",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8871,"Sullivan, John",112,2011,"OK",1,0,2002,0,77,0.700999975,5,0,0,1,1,1,1,0,14,2,1,1,0,0,0,0,0,0,0,0,5929,0,0,1,0.187000006,1,0,0,0.242999971,0.026999975,15,3,2,2,0,1.536484122,0.532685399,5,0.950262785,3,245,70
"97",20134,"C00364935","bill","shuster","billshuster","PA","House",9,"R","5/17/2001","1/3/2019","repbillshuster",4,3112,0,1,NA,NA,0,NA,NA,NA,8857,"Shuster, Bill",112,2011,"PA",9,0,2001,0,73,0.509000003,19,0,1,0,0,0,0,0,6,1,2,2,2,0,0,0,0,0,0,0,5329,0,0,0,0,1,0,0,0.051000003,0.164999992,6,1,2,2,2,1.690407157,0.069933325,6,1.337772727,2,245,59
"98",20136,"C00344697","james","langevin","jameslangevin","RI","House",2,"D","1/3/2001","1/3/2019","jimlangevin",2,8385,1,0,7958,0.949,0,NA,NA,NA,8703,"Langevin, James",112,2011,"RI",2,1,2000,0,60,-0.356000006,2,0,0,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,3600,0,0,1,0.148000002,0,0,0,0.81400001,1.029999971,10,1,1,1,0,0.538754523,0.181826636,6,0.466039985,2,204,66
"99",20138,"C00368522","joe","wilson","joewilson","SC","House",2,"R","12/18/2001","1/3/2019","CongJoeWilson",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,8905,"Wilson, Joe",112,2011,"SC",2,0,2001,0,53,0.796999991,6,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.123999998,1,0,0,0.338999987,0.122999988,31,0,0,0,0,0.416051418,0.296517283,6,1.337772727,1,245,180
"100",20138,"C00368522","joe","wilson","joewilson","SC","House",2,"R","12/18/2001","1/3/2019","repjoewilson",4,1296,1,1,NA,NA,1,NA,NA,NA,8905,"Wilson, Joe",112,2011,"SC",2,0,2001,0,53,0.796999991,6,0,1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,2809,0,0,1,0.123999998,1,0,0,0.338999987,0.122999988,31,0,0,0,0,0.416051418,0.296517283,6,1.337772727,1,245,180
"101",20139,"C00343236","john","culberson","johnculberson","TX","House",7,"R","1/3/2001","1/3/2019","johnculberson",3,3229,0,1,NA,NA,1,NA,NA,NA,8566,"Culberson, John",112,2011,"TX",7,0,2000,0,81,0.583000004,32,0,1,2,2,2,2,1,7,1,0,0,0,0,0,0,0,0,0,0,6561,1,0,1,0.209999993,1,0,0,0.125,0.090999998,9,3,2,2,1,2.782830238,0.013986665,6,1.337772727,3,245,32
"102",20139,"C00343236","john","culberson","johnculberson","TX","House",7,"R","1/3/2001","1/3/2019","congculberson",2,1668,1,0,1237,0.742,1,NA,NA,NA,8566,"Culberson, John",112,2011,"TX",7,0,2000,0,81,0.583000004,32,0,1,2,2,2,2,1,7,1,0,0,0,0,0,0,0,0,0,0,6561,1,0,1,0.209999993,1,0,0,0.125,0.090999998,9,3,2,2,1,2.782830238,0.013986665,6,1.337772727,3,245,32
"103",20140,"C00344721","jim","matheson","jimmatheson","UT","House",4,"D","1/3/2001","1/3/2015","repjimmatheson",6,1176,0,1,NA,NA,0,1,2,NA,8733,"Matheson, Jim",112,2011,"UT",2,1,2000,0,50,-0.085000001,3,0,0,0,0,0,0,0,13,2,2,2,1,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,1,0.542999983,0.759000003,13,2,2,2,1,1.438015461,3.58460331,6,0.466039985,3,204,16
