"","icpsr","FECcommittee","first","last","fullname","state","chamber","district","party","start","end","twitter","fold","num.tweets","done.handle.no.file","missing","tweets.svd","prop.tweets","has.alt","multiple.dist","alt.dist","dup.account","ï..Numeric.counter.for.order.in.THOMAS.data.from.93rd...110th.Congresses","Legislator.name..as.given.in.THOMAS","Congress.number","Year.at.start.of.Congress","Two.letter.state.code","Congressional.district.number","X1...Democrat","Year.first.elected.to.House","X1...female","Percent.vote.received.to.enter.this.Congress","First.dimension.DW.NOMINATE.score","Size.of.House.delegation.from.member.s.state","X1..Speaker","X1...Chair.of.subcommittee..according.to.Almanac.of.American.Politics.and.Adler.W","Number.of.substantively.significant.bills.sponsored","Number.of.substantively.significant.bills.with.action.in.committee","Number.of.substantively.significant.bills.with.action.beyond.committee","Number.of.substantively.significant.bills.passed.House","Number.of.substantively.significant.bills.became.law","Number.of.substantive.bills.sponsored","Number.of.substantive.bills.with.action.in.committee","Number.of.substantive.bills.with.action.beyond.committee","Number.of.substantive.bills.passed.House","Number.of.substantive.bills.became.law","Number.of.commemorative.bills.sponsored","Number.of.commemorative.bills.with.action.in.committee","Number.of.commemorative.bills.with.action.beyond.committee","Number.of.commemorative.bills.passed.House","Number.of.commemorative.bills.became.law","X1...African.American","X1...Latino.a","votepct.squared","X1...Member.of.Appropriation..Rules..or.Ways.and.Means","X1...Chair..of.standing.committee.or.intellgence.homeland.sec.according.to.Stewar","X1...served.in.state.legislature","state_leg...state.legislature.professionalism","X1...majority.party.member","X1...Majority.party.leadership","X1...Minority.party.leadership","Absolute.distance.from.floor.median..DW.NOMINATE.","Absolute.distance.from.majority.party.median..DW.NOMINATE.","Total.bills.sponsored","Total.bills.with.action.in.committee","Total.bills.with.action.beyond.committee","Total.bills.passed.House","Total.bills.became.law","Legislative.Effectiveness.Score..1.5.10.","Lagged.LES","Seniority..number.of.terms.served.counting.current","benchmark","X1...Below..2...Meets..3...Exceeds","TotalInParty","RankInParty"
"466",21504,"C00554709","mark","desaulnier","markdesaulnier","CA","House",11,"D","1/6/2015","1/3/2019","MarkDeSaulnier",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9915,"DeSaulnier, Mark",115,2017,"CA",11,1,2014,0,72,-0.532000005,53,0,0,1,0,0,0,0,21,3,3,3,1,1,1,1,1,1,0,0,5184,0,0,1,0.629000008,0,0,0,0.804499984,1.029999971,23,4,4,4,2,1.532760262,0.49235639,2,0.523149252,3,203,14
"467",21505,"C00554014","steve","knight","steveknight","CA","House",25,"R","1/6/2015","1/3/2019","steveknight25",2,335,0,0,271,0.809,1,NA,NA,NA,10028,"Knight, Steve",115,2017,"CA",25,0,2014,0,53,0.397000015,53,0,1,0,0,0,0,0,27,9,10,10,5,0,0,0,0,0,0,0,2809,0,0,1,0.629000008,1,0,0,0.124500014,0.100999989,27,9,10,10,5,4.656999588,1.251530528,2,1.329130054,3,245,5
"468",21505,"C00554014","steve","knight","steveknight","CA","House",25,"R","1/6/2015","1/3/2019","Knight4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10028,"Knight, Steve",115,2017,"CA",25,0,2014,0,53,0.397000015,53,0,1,0,0,0,0,0,27,9,10,10,5,0,0,0,0,0,0,0,2809,0,0,1,0.629000008,1,0,0,0.124500014,0.100999989,27,9,10,10,5,4.656999588,1.251530528,2,1.329130054,3,245,5
"469",21505,"C00554014","steve","knight","steveknight","CA","House",25,"R","1/6/2015","1/3/2019","unofficialsk",2,64,1,0,7,0.109,1,NA,NA,NA,10028,"Knight, Steve",115,2017,"CA",25,0,2014,0,53,0.397000015,53,0,1,0,0,0,0,0,27,9,10,10,5,0,0,0,0,0,0,0,2809,0,0,1,0.629000008,1,0,0,0.124500014,0.100999989,27,9,10,10,5,4.656999588,1.251530528,2,1.329130054,3,245,5
"470",21506,"C00510461","pete","aguilar","peteaguilar","CA","House",31,"D","1/6/2015","1/3/2019","AguilarCampaign",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9810,"Aguilar, Pete",115,2017,"CA",31,1,2014,0,56,-0.284999996,53,0,0,0,0,0,0,0,10,2,2,2,0,1,1,1,1,1,0,1,3136,1,0,0,0,0,0,0,0.557500005,0.782999992,11,3,3,3,1,0.730929613,0.10985741,2,0.523149252,2,203,66
"471",21506,"C00510461","pete","aguilar","peteaguilar","CA","House",31,"D","1/6/2015","1/3/2019","aguilarpete",0,722,0,0,52,0.072,1,NA,NA,NA,9810,"Aguilar, Pete",115,2017,"CA",31,1,2014,0,56,-0.284999996,53,0,0,0,0,0,0,0,10,2,2,2,0,1,1,1,1,1,0,1,3136,1,0,0,0,0,0,0,0.557500005,0.782999992,11,3,3,3,1,0.730929613,0.10985741,2,0.523149252,2,203,66
"472",21506,"C00510461","pete","aguilar","peteaguilar","CA","House",31,"D","1/6/2015","1/3/2019","reppeteaguilar",2,978,0,0,777,0.794,1,NA,NA,NA,9810,"Aguilar, Pete",115,2017,"CA",31,1,2014,0,56,-0.284999996,53,0,0,0,0,0,0,0,10,2,2,2,0,1,1,1,1,1,0,1,3136,1,0,0,0,0,0,0,0.557500005,0.782999992,11,3,3,3,1,0.730929613,0.10985741,2,0.523149252,2,203,66
"473",21507,"C00556506","ted","lieu","tedlieu","CA","House",33,"D","1/6/2015","1/3/2019","tedlieu",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10049,"Lieu, Ted",115,2017,"CA",33,1,2014,0,66,-0.361000001,53,0,0,0,0,0,0,0,29,2,2,1,0,0,0,0,0,0,0,0,4356,0,0,1,0.629000008,0,0,0,0.63349998,0.859000027,29,2,2,1,0,0.739813328,1.190561533,2,0.523149252,2,203,63
"474",21507,"C00556506","ted","lieu","tedlieu","CA","House",33,"D","1/6/2015","1/3/2019","reptedlieu",5,2493,0,0,1582,0.635,1,NA,NA,NA,10049,"Lieu, Ted",115,2017,"CA",33,1,2014,0,66,-0.361000001,53,0,0,0,0,0,0,0,29,2,2,1,0,0,0,0,0,0,0,0,4356,0,0,1,0.629000008,0,0,0,0.63349998,0.859000027,29,2,2,1,0,0.739813328,1.190561533,2,0.523149252,2,203,63
"475",21508,"C00557652","norma","torres","normatorres","CA","House",35,"D","1/6/2015","1/3/2019","normajtorres",7,4304,0,1,NA,NA,1,NA,NA,NA,10216,"Torres, Norma",115,2017,"CA",35,1,2014,1,72,-0.358999997,53,0,0,0,0,0,0,0,26,2,2,1,0,0,0,0,0,0,0,1,5184,1,0,1,0.629000008,0,0,0,0.631500006,0.856999993,26,2,2,1,0,0.702864885,0.393484712,2,0.523149252,2,203,71
"476",21508,"C00557652","norma","torres","normatorres","CA","House",35,"D","1/6/2015","1/3/2019","Norma4Congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10216,"Torres, Norma",115,2017,"CA",35,1,2014,1,72,-0.358999997,53,0,0,0,0,0,0,0,26,2,2,1,0,0,0,0,0,0,0,1,5184,1,0,1,0.629000008,0,0,0,0.631500006,0.856999993,26,2,2,1,0,0.702864885,0.393484712,2,0.523149252,2,203,71
"477",21509,"C00546853","mimi","walters","mimiwalters","CA","House",45,"R","1/6/2015","1/3/2019","repmimiwalters",2,3474,0,0,1701,0.49,1,NA,NA,NA,10232,"Walters, Mimi",115,2017,"CA",45,0,2014,1,59,0.432999998,53,0,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,0,0,3481,0,0,1,0.629000008,1,0,0,0.160500005,0.065000005,9,2,1,1,0,0.425867677,1.378063679,2,1.113775373,1,245,208
"478",21509,"C00546853","mimi","walters","mimiwalters","CA","House",45,"R","1/6/2015","1/3/2019","MimiWaltersCA",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10232,"Walters, Mimi",115,2017,"CA",45,0,2014,1,59,0.432999998,53,0,0,0,0,0,0,0,9,2,1,1,0,0,0,0,0,0,0,0,3481,0,0,1,0.629000008,1,0,0,0.160500005,0.065000005,9,2,1,1,0,0.425867677,1.378063679,2,1.113775373,1,245,208
"479",21510,"C00573378","ken","buck","kenbuck","CO","House",4,"R","1/6/2015","1/3/2019","repkenbuck",0,1061,0,0,954,0.899,1,NA,NA,NA,9850,"Buck, Ken",115,2017,"CO",4,0,2014,0,64,0.773000002,7,0,0,0,0,0,0,0,9,3,3,3,0,0,0,0,0,0,0,0,4096,1,0,0,0,1,0,0,0.500500023,0.275000006,9,3,3,3,0,0.826286495,0.950018108,2,1.113775373,2,245,157
"480",21510,"C00573379","ken","buck","kenbuck","CO","House",4,"R","1/6/2015","1/3/2019","BuckForColorado",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9850,"Buck, Ken",115,2017,"CO",4,0,2014,0,64,0.773000002,7,0,0,0,0,0,0,0,9,3,3,3,0,0,0,0,0,0,0,0,4096,1,0,0,0,1,0,0,0.500500023,0.275000006,9,3,3,3,0,0.826286495,0.950018108,2,1.113775373,2,245,157
"481",21512,"C00546846","carlos","curbelo","carloscurbelo","FL","House",26,"R","1/6/2015","1/3/2019","carloslcurbelo",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9900,"Curbelo, Carlos",115,2017,"FL",26,0,2014,0,53,0.210999995,27,0,1,1,0,0,0,0,22,4,4,4,0,0,0,0,0,0,0,1,2809,1,0,0,0,1,0,0,0.061500005,0.287,23,4,4,4,0,1.249509096,1.085389733,2,1.329130054,2,245,105
"482",21512,"C00546846","carlos","curbelo","carloscurbelo","FL","House",26,"R","1/6/2015","1/3/2019","repcurbelo",4,1948,0,0,1426,0.732,1,NA,NA,NA,9900,"Curbelo, Carlos",115,2017,"FL",26,0,2014,0,53,0.210999995,27,0,1,1,0,0,0,0,22,4,4,4,0,0,0,0,0,0,0,1,2809,1,0,0,0,1,0,0,0.061500005,0.287,23,4,4,4,0,1.249509096,1.085389733,2,1.329130054,2,245,105
"483",21513,"C00543967","buddy","carter","buddycarter","GA","House",1,"R","1/6/2015","1/3/2019","repbuddycarter",6,885,0,0,764,0.863,1,NA,NA,NA,9862,"Carter, Buddy",115,2017,"GA",1,0,2014,0,100,0.569000006,14,0,0,0,0,0,0,0,18,5,7,6,2,0,0,0,0,0,0,0,10000,0,0,1,0.149000004,1,0,0,0.296499997,0.071000002,18,5,7,6,2,2.450134277,1.833045483,2,1.113775373,3,245,32
"484",21513,"C00543967","buddy","carter","buddycarter","GA","House",1,"R","1/6/2015","1/3/2019","Buddy_Carter",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9862,"Carter, Buddy",115,2017,"GA",1,0,2014,0,100,0.569000006,14,0,0,0,0,0,0,0,18,5,7,6,2,0,0,0,0,0,0,0,10000,0,0,1,0.149000004,1,0,0,0.296499997,0.071000002,18,5,7,6,2,2.450134277,1.833045483,2,1.113775373,3,245,32
"485",21514,"C00544445","jody","hice","jodyhice","GA","House",10,"R","1/6/2015","1/3/2019","congressmanhice",4,1144,1,0,841,0.735,1,NA,NA,NA,9984,"Hice, Jody",115,2017,"GA",10,0,2014,0,100,0.745000005,14,0,0,0,0,0,0,0,15,6,6,3,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0.472499996,0.247000009,15,6,6,3,0,1.332677126,1.549418092,2,1.113775373,2,245,97
"486",21514,"C00544445","jody","hice","jodyhice","GA","House",10,"R","1/6/2015","1/3/2019","jodyhice",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9984,"Hice, Jody",115,2017,"GA",10,0,2014,0,100,0.745000005,14,0,0,0,0,0,0,0,15,6,6,3,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0.472499996,0.247000009,15,6,6,3,0,1.332677126,1.549418092,2,1.113775373,2,245,97
"487",21515,"C00543892","barry","loudermilk","barryloudermilk","GA","House",11,"R","1/6/2015","1/3/2019","reploudermilk",7,988,0,0,848,0.858,1,NA,NA,NA,10055,"Loudermilk, Barry",115,2017,"GA",11,0,2014,0,67,0.667999983,14,0,1,0,0,0,0,0,10,4,5,3,0,0,0,0,0,0,0,0,4489,0,0,1,0.149000004,1,0,0,0.395499974,0.169999987,10,4,5,3,0,1.050389886,1.569190502,2,1.329130054,2,245,124
"488",21515,"C00543892","barry","loudermilk","barryloudermilk","GA","House",11,"R","1/6/2015","1/3/2019","standwithbarry",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10055,"Loudermilk, Barry",115,2017,"GA",11,0,2014,0,67,0.667999983,14,0,1,0,0,0,0,0,10,4,5,3,0,0,0,0,0,0,0,0,4489,0,0,1,0.149000004,1,0,0,0.395499974,0.169999987,10,4,5,3,0,1.050389886,1.569190502,2,1.329130054,2,245,124
"489",21516,"C00506790","rick","allen","rickallen","GA","House",12,"R","1/6/2015","1/3/2019","rickallen",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9811,"Allen, Rick",115,2017,"GA",12,0,2014,0,62,0.611000001,14,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,1,0,0,3844,0,0,0,0,1,0,0,0.338499993,0.112999998,4,0,1,1,1,0.152447432,0.243491635,2,1.113775373,1,245,236
"490",21516,"C00506790","rick","allen","rickallen","GA","House",12,"R","1/6/2015","1/3/2019","reprickallen",5,804,0,0,694,0.863,1,NA,NA,NA,9811,"Allen, Rick",115,2017,"GA",12,0,2014,0,62,0.611000001,14,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,1,1,0,0,3844,0,0,0,0,1,0,0,0.338499993,0.112999998,4,0,1,1,1,0.152447432,0.243491635,2,1.113775373,1,245,236
"491",21519,"C00546499","mike","bost","mikebost","IL","House",12,"R","1/6/2015","1/3/2019","BostForCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9839,"Bost, Mike",115,2017,"IL",12,0,2014,0,54,0.259000003,18,0,0,0,0,0,0,0,11,5,4,4,3,0,0,0,0,0,0,0,2916,0,0,1,0.294,1,0,0,0.013499997,0.238999993,11,5,4,4,3,2.375662088,0.582047641,2,1.113775373,3,245,34
"492",21519,"C00546499","mike","bost","mikebost","IL","House",12,"R","1/6/2015","1/3/2019","RepMikeBost",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9839,"Bost, Mike",115,2017,"IL",12,0,2014,0,54,0.259000003,18,0,0,0,0,0,0,0,11,5,4,4,3,0,0,0,0,0,0,0,2916,0,0,1,0.294,1,0,0,0.013499997,0.238999993,11,5,4,4,3,2.375662088,0.582047641,2,1.113775373,3,245,34
"493",21519,"C00546499","mike","bost","mikebost","IL","House",12,"R","1/6/2015","1/3/2019","repbost",2,813,0,0,605,0.744,1,NA,NA,NA,9839,"Bost, Mike",115,2017,"IL",12,0,2014,0,54,0.259000003,18,0,0,0,0,0,0,0,11,5,4,4,3,0,0,0,0,0,0,0,2916,0,0,1,0.294,1,0,0,0.013499997,0.238999993,11,5,4,4,3,2.375662088,0.582047641,2,1.113775373,3,245,34
"494",21520,"C00543926","rod","blum","rodblum","IA","House",1,"R","1/6/2015","1/3/2019","RodBlum",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9834,"Blum, Rod",115,2017,"IA",1,0,2014,0,54,0.52700001,4,0,0,0,0,0,0,0,12,3,4,3,1,0,0,0,0,0,0,0,2916,0,0,0,0,1,0,0,0.254500002,0.02900001,12,3,4,3,1,1.334097862,0.59815675,2,1.113775373,2,245,96
"495",21520,"C00543926","rod","blum","rodblum","IA","House",1,"R","1/6/2015","1/3/2019","BlumforCongress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9834,"Blum, Rod",115,2017,"IA",1,0,2014,0,54,0.52700001,4,0,0,0,0,0,0,0,12,3,4,3,1,0,0,0,0,0,0,0,2916,0,0,0,0,1,0,0,0.254500002,0.02900001,12,3,4,3,1,1.334097862,0.59815675,2,1.113775373,2,245,96
"496",21520,"C00543926","rod","blum","rodblum","IA","House",1,"R","1/6/2015","1/3/2019","reprodblum",1,1567,0,0,1081,0.69,1,NA,NA,NA,9834,"Blum, Rod",115,2017,"IA",1,0,2014,0,54,0.52700001,4,0,0,0,0,0,0,0,12,3,4,3,1,0,0,0,0,0,0,0,2916,0,0,0,0,1,0,0,0.254500002,0.02900001,12,3,4,3,1,1.334097862,0.59815675,2,1.113775373,2,245,96
"497",21521,"C00545616","david","young","davidyoung","IA","House",3,"R","1/6/2015","1/3/2019","repdavidyoung",4,3360,1,0,3216,0.957,1,NA,NA,NA,10252,"Young, David",115,2017,"IA",3,0,2014,0,54,0.442000002,4,0,0,0,0,0,0,0,16,2,4,4,1,1,0,0,0,0,0,0,2916,1,0,0,0,1,0,0,0.169500008,0.055999998,17,2,4,4,1,1.40359962,1.549418092,2,1.113775373,2,245,91
"498",21521,"C00545616","david","young","davidyoung","IA","House",3,"R","1/6/2015","1/3/2019","YoungForIowa",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10252,"Young, David",115,2017,"IA",3,0,2014,0,54,0.442000002,4,0,0,0,0,0,0,0,16,2,4,4,1,1,0,0,0,0,0,0,2916,1,0,0,0,1,0,0,0.169500008,0.055999998,17,2,4,4,1,1.40359962,1.549418092,2,1.113775373,2,245,91
"499",21522,"C00563940","ralph","abraham","ralphabraham","LA","House",5,"R","1/6/2015","1/3/2019","repabraham",1,306,0,0,253,0.827,1,NA,NA,NA,9807,"Abraham, Ralph",115,2017,"LA",5,0,2014,0,82,0.508000016,6,0,1,0,0,0,0,0,9,2,2,1,0,0,0,0,0,0,0,0,6724,0,0,0,0,1,0,0,0.235500023,0.010000017,9,2,2,1,0,0.493490309,2.075010777,2,1.329130054,1,245,200
"500",21522,"C00563941","ralph","abraham","ralphabraham","LA","House",5,"R","1/6/2015","1/3/2019","abraham_ralph",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9807,"Abraham, Ralph",115,2017,"LA",5,0,2014,0,82,0.508000016,6,0,1,0,0,0,0,0,9,2,2,1,0,0,0,0,0,0,0,0,6724,0,0,0,0,1,0,0,0.235500023,0.010000017,9,2,2,1,0,0.493490309,2.075010777,2,1.329130054,1,245,200
"501",21523,"C00558486","garret","graves","garretgraves","LA","House",6,"R","1/6/2015","1/3/2019","garretgraves",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9965,"Graves, Garret",115,2017,"LA",6,0,2014,0,63,0.501999974,6,0,1,0,0,0,0,0,14,5,4,2,1,0,0,0,0,0,0,0,3969,0,0,0,0,1,0,0,0.229499981,0.003999974,14,5,4,2,1,1.41749835,0.61561501,2,1.329130054,2,245,89
"502",21523,"C00558486","garret","graves","garretgraves","LA","House",6,"R","1/6/2015","1/3/2019","repgarretgraves",6,2180,1,0,1200,0.55,1,NA,NA,NA,9965,"Graves, Garret",115,2017,"LA",6,0,2014,0,63,0.501999974,6,0,1,0,0,0,0,0,14,5,4,2,1,0,0,0,0,0,0,0,3969,0,0,0,0,1,0,0,0.229499981,0.003999974,14,5,4,2,1,1.41749835,0.61561501,2,1.329130054,2,245,89
"503",21524,"C00518654","bruce","poliquin","brucepoliquin","ME","House",2,"R","1/6/2015","1/3/2019","reppoliquin",1,1036,0,0,879,0.848,1,NA,NA,NA,10129,"Poliquin, Bruce",115,2017,"ME",2,0,2014,0,55,0.360000014,2,0,0,0,0,0,0,0,17,6,6,6,1,0,0,0,0,0,0,0,3025,0,0,0,0,1,0,0,0.087500013,0.137999982,17,6,6,6,1,2.043497086,1.139257669,2,1.113775373,3,245,46
"504",21524,"C00518654","bruce","poliquin","brucepoliquin","ME","House",2,"R","1/6/2015","1/3/2019","BrucePoliquin",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10129,"Poliquin, Bruce",115,2017,"ME",2,0,2014,0,55,0.360000014,2,0,0,0,0,0,0,0,17,6,6,6,1,0,0,0,0,0,0,0,3025,0,0,0,0,1,0,0,0.087500013,0.137999982,17,6,6,6,1,2.043497086,1.139257669,2,1.113775373,3,245,46
"505",21525,"C00547240","seth","moulton","sethmoulton","MA","House",6,"D","1/6/2015","1/3/2019","teammoulton",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10094,"Moulton, Seth",115,2017,"MA",6,1,2014,0,100,-0.301999986,9,0,0,0,0,0,0,0,16,1,2,1,1,1,1,1,1,1,0,0,10000,0,0,0,0,0,0,0,0.574499965,0.800000012,17,2,3,2,2,1.037209153,1.42688942,2,0.523149252,3,203,31
"506",21525,"C00547240","seth","moulton","sethmoulton","MA","House",6,"D","1/6/2015","1/3/2019","sethmoulton",3,7640,0,1,NA,NA,1,NA,NA,NA,10094,"Moulton, Seth",115,2017,"MA",6,1,2014,0,100,-0.301999986,9,0,0,0,0,0,0,0,16,1,2,1,1,1,1,1,1,1,0,0,10000,0,0,0,0,0,0,0,0.574499965,0.800000012,17,2,3,2,2,1.037209153,1.42688942,2,0.523149252,3,203,31
"507",21526,"C00561530","john","moolenaar","johnmoolenaar","MI","House",4,"R","1/6/2015","1/3/2019","JohnMoolenaar",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10090,"Moolenaar, John",115,2017,"MI",4,0,2014,0,62,0.397000015,14,0,0,0,0,0,0,0,3,0,1,1,0,1,1,1,1,1,0,0,3844,1,0,1,0.400999993,1,0,0,0.124500014,0.100999989,4,1,2,2,1,0.329694241,0.568315506,2,1.113775373,1,245,220
"508",21526,"C00561530","john","moolenaar","johnmoolenaar","MI","House",4,"R","1/6/2015","1/3/2019","repmoolenaar",0,607,0,1,NA,NA,1,NA,NA,NA,10090,"Moolenaar, John",115,2017,"MI",4,0,2014,0,62,0.397000015,14,0,0,0,0,0,0,0,3,0,1,1,0,1,1,1,1,1,0,0,3844,1,0,1,0.400999993,1,0,0,0.124500014,0.100999989,4,1,2,2,1,0.329694241,0.568315506,2,1.113775373,1,245,220
"509",21527,"C00561001","mike","bishop","mikebishop","MI","House",8,"R","1/6/2015","1/3/2019","repmikebishop",3,1342,0,0,906,0.675,1,NA,NA,NA,9829,"Bishop, Mike",115,2017,"MI",8,0,2014,0,56,0.451000005,14,0,0,0,0,0,0,0,19,4,4,4,0,2,1,1,1,1,0,0,3136,1,0,1,0.400999993,1,0,0,0.178500012,0.046999995,21,5,5,5,1,1.32119894,1.755717635,2,1.113775373,2,245,100
"510",21527,"C00561001","mike","bishop","mikebishop","MI","House",8,"R","1/6/2015","1/3/2019","ElectMikeBishop",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9829,"Bishop, Mike",115,2017,"MI",8,0,2014,0,56,0.451000005,14,0,0,0,0,0,0,0,19,4,4,4,0,2,1,1,1,1,0,0,3136,1,0,1,0.400999993,1,0,0,0.178500012,0.046999995,21,5,5,5,1,1.32119894,1.755717635,2,1.113775373,2,245,100
"511",21527,"C00561001","mike","bishop","mikebishop","MI","House",8,"R","1/6/2015","1/3/2019","MikeBishopMI",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9829,"Bishop, Mike",115,2017,"MI",8,0,2014,0,56,0.451000005,14,0,0,0,0,0,0,0,19,4,4,4,0,2,1,1,1,1,0,0,3136,1,0,1,0.400999993,1,0,0,0.178500012,0.046999995,21,5,5,5,1,1.32119894,1.755717635,2,1.113775373,2,245,100
"512",21528,"C00548941","dave","trott","davetrott","MI","House",11,"R","1/6/2015","1/3/2019","repdavetrott",2,315,0,1,NA,NA,0,NA,NA,NA,10217,"Trott, Dave",115,2017,"MI",11,0,2014,0,53,0.368999988,14,0,0,0,0,0,0,0,12,4,4,3,0,0,0,0,0,0,0,0,2809,0,0,0,0,1,0,0,0.096499987,0.129000008,12,4,4,3,0,1.007399559,0.677112043,2,1.113775373,2,245,131
"513",21529,"C00558213","debbie","dingell","debbiedingell","MI","House",12,"D","1/6/2015","1/3/2019","DebDingell",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9919,"Dingell, Debbie",115,2017,"MI",12,1,2014,1,64,-0.409000009,14,0,0,0,0,0,0,0,22,2,1,1,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.681500018,0.907000005,22,2,1,1,0,0.585977674,0.085139491,2,0.523149252,2,203,88
"514",21529,"C00558213","debbie","dingell","debbiedingell","MI","House",12,"D","1/6/2015","1/3/2019","repdebdingell",3,1435,0,0,1031,0.718,1,NA,NA,NA,9919,"Dingell, Debbie",115,2017,"MI",12,1,2014,1,64,-0.409000009,14,0,0,0,0,0,0,0,22,2,1,1,0,0,0,0,0,0,0,0,4096,0,0,0,0,0,0,0,0.681500018,0.907000005,22,2,1,1,0,0.585977674,0.085139491,2,0.523149252,2,203,88
"515",21530,"C00552588","brenda","lawrence","brendalawrence","MI","House",14,"D","1/6/2015","1/3/2019","replawrence",5,2895,0,0,2165,0.748,1,NA,NA,NA,10042,"Lawrence, Brenda",115,2017,"MI",14,1,2014,1,79,-0.442999989,14,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,0,6241,0,0,0,0,0,0,0,0.715499997,0.940999985,21,0,0,0,0,0.248786256,0.355725944,2,0.523149252,1,203,134
"516",21530,"C00552588","brenda","lawrence","brendalawrence","MI","House",14,"D","1/6/2015","1/3/2019","BrendaLLawrence",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10042,"Lawrence, Brenda",115,2017,"MI",14,1,2014,1,79,-0.442999989,14,0,0,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,1,0,6241,0,0,0,0,0,0,0,0.715499997,0.940999985,21,0,0,0,0,0.248786256,0.355725944,2,0.523149252,1,203,134
"517",21531,"C00545749","tom","emmer","tomemmer","MN","House",6,"R","1/6/2015","1/3/2019","reptomemmer",3,2476,0,0,2033,0.821,1,NA,NA,NA,9928,"Emmer, Tom",115,2017,"MN",6,0,2014,0,66,0.433999985,8,0,0,0,0,0,0,0,21,5,6,5,1,1,0,0,0,0,0,0,4356,0,0,1,0.203999996,1,0,0,0.161499992,0.064000018,22,5,6,5,1,1.924367189,0.861483514,2,1.113775373,3,245,53
"518",21531,"C00545749","tom","emmer","tomemmer","MN","House",6,"R","1/6/2015","1/3/2019","tomemmer",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,9928,"Emmer, Tom",115,2017,"MN",6,0,2014,0,66,0.433999985,8,0,0,0,0,0,0,0,21,5,6,5,1,1,0,0,0,0,0,0,4356,0,0,1,0.203999996,1,0,0,0.161499992,0.064000018,22,5,6,5,1,1.924367189,0.861483514,2,1.113775373,3,245,53
"519",21536,"C00558320","donald","norcross","donaldnorcross","NJ","House",1,"D","11/12/2014","1/3/2019","DonNorcross4NJ",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10104,"Norcross, Donald",115,2017,"NJ",1,1,2012,0,60,-0.425999999,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,0.319999993,0,0,0,0.698499978,0.924000025,10,0,0,0,0,0.12316151,0.259600699,3,0.537361205,1,203,171
"520",21536,"C00558320","donald","norcross","donaldnorcross","NJ","House",1,"D","11/12/2014","1/3/2019","donaldnorcross",3,5953,0,1,NA,NA,1,NA,NA,NA,10104,"Norcross, Donald",115,2017,"NJ",1,1,2012,0,60,-0.425999999,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,1,0.319999993,0,0,0,0.698499978,0.924000025,10,0,0,0,0,0.12316151,0.259600699,3,0.537361205,1,203,171
"521",21537,"C00557520","tom","macarthur","tommacarthur","NJ","House",3,"R","1/6/2015","1/3/2019","tmac4congress",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,10064,"MacArthur, Thomas",115,2017,"NJ",3,0,2014,0,59,0.206,12,0,0,0,0,0,0,0,23,4,6,4,2,1,0,0,0,0,0,0,3481,0,0,0,0,1,0,0,0.066500001,0.291999996,24,4,6,4,2,2.181382179,0.687022269,2,1.113775373,3,245,38
