"","icpsr","yearmonth","monthamount","monthdonors"
"51284",21921,"2020Y5",1496,14
"51285",21921,"2020Y6",3221,21
"51286",21921,"2020Y7",20656,30
"51287",21921,"2020Y8",29726,54
"51288",21921,"2020Y9",6986,27
"51289",21922,"2019Y1",0,0
"51290",21922,"2019Y10",610,3
"51291",21922,"2019Y11",5610,5
"51292",21922,"2019Y12",5310,5
"51293",21922,"2019Y2",1000,1
"51294",21922,"2019Y3",6800,8
"51295",21922,"2019Y4",5000,6
"51296",21922,"2019Y5",750,2
"51297",21922,"2019Y6",1350,4
"51298",21922,"2019Y7",5100,11
"51299",21922,"2019Y8",14350,13
"51300",21922,"2019Y9",22800,29
"51301",21922,"2020Y1",4800,5
"51302",21922,"2020Y10",10515,17
"51303",21922,"2020Y11",3800,2
"51304",21922,"2020Y12",750,2
"51305",21922,"2020Y2",9300,18
"51306",21922,"2020Y3",10600,4
"51307",21922,"2020Y4",0,0
"51308",21922,"2020Y5",750,3
"51309",21922,"2020Y6",14500,22
"51310",21922,"2020Y7",5620,6
"51311",21922,"2020Y8",25120,20
"51312",21922,"2020Y9",49535,54
"51313",21923,"2019Y1",9535,66
"51314",21923,"2019Y10",59134,307
"51315",21923,"2019Y11",78675,319
"51316",21923,"2019Y12",112469,361
"51317",21923,"2019Y2",19950,68
"51318",21923,"2019Y3",118062,175
"51319",21923,"2019Y4",26461,153
"51320",21923,"2019Y5",37645,161
"51321",21923,"2019Y6",73787,213
"51322",21923,"2019Y7",31682,226
"51323",21923,"2019Y8",139264,320
"51324",21923,"2019Y9",113507,303
"51325",21923,"2020Y1",65695,343
"51326",21923,"2020Y10",342232,1533
"51327",21923,"2020Y11",15703,90
"51328",21923,"2020Y12",4473,23
"51329",21923,"2020Y2",167711,482
"51330",21923,"2020Y3",170437,428
"51331",21923,"2020Y4",81435,424
"51332",21923,"2020Y5",98855,431
"51333",21923,"2020Y6",243768,768
"51334",21923,"2020Y7",221581,799
"51335",21923,"2020Y8",368047,1185
"51336",21923,"2020Y9",644166,1770
"51337",21924,"2019Y1",910,1
"51338",21924,"2019Y10",33350,32
"51339",21924,"2019Y11",38525,32
"51340",21924,"2019Y12",7425,17
"51341",21924,"2019Y2",500,1
"51342",21924,"2019Y3",32950,41
"51343",21924,"2019Y4",49600,39
"51344",21924,"2019Y5",53765,57
"51345",21924,"2019Y6",58700,57
"51346",21924,"2019Y7",16700,16
"51347",21924,"2019Y8",20307,36
"51348",21924,"2019Y9",93360,76
"51349",21924,"2020Y1",21450,16
"51350",21924,"2020Y10",51234,78
"51351",21924,"2020Y11",4969,12
"51352",21924,"2020Y12",250,1
"51353",21924,"2020Y2",33900,42
"51354",21924,"2020Y3",50000,41
"51355",21924,"2020Y4",7575,7
"51356",21924,"2020Y5",7625,5
"51357",21924,"2020Y6",81094,51
"51358",21924,"2020Y7",99019,78
"51359",21924,"2020Y8",72244,61
"51360",21924,"2020Y9",92044,120
"51361",21925,"2019Y1",5900,3
"51362",21925,"2019Y10",11950,13
"51363",21925,"2019Y11",62951,59
"51364",21925,"2019Y12",42176,32
"51365",21925,"2019Y2",0,0
"51366",21925,"2019Y3",54899,28
"51367",21925,"2019Y4",7300,6
"51368",21925,"2019Y5",35050,17
"51369",21925,"2019Y6",123200,60
"51370",21925,"2019Y7",18450,11
"51371",21925,"2019Y8",12700,6
"51372",21925,"2019Y9",63050,48
"51373",21925,"2020Y1",29850,27
"51374",21925,"2020Y10",28117,20
"51375",21925,"2020Y11",19150,12
"51376",21925,"2020Y12",2500,2
"51377",21925,"2020Y2",68685,63
"51378",21925,"2020Y3",54550,29
"51379",21925,"2020Y4",0,0
"51380",21925,"2020Y5",1000,1
"51381",21925,"2020Y6",7100,5
"51382",21925,"2020Y7",3300,2
"51383",21925,"2020Y8",27007,17
"51384",21925,"2020Y9",49950,31
"51385",21926,"2019Y1",36750,53
"51386",21926,"2019Y10",47025,78
"51387",21926,"2019Y11",83984,110
"51388",21926,"2019Y12",62125,46
"51389",21926,"2019Y2",29800,24
"51390",21926,"2019Y3",23825,39
"51391",21926,"2019Y4",15838,38
"51392",21926,"2019Y5",16302,33
"51393",21926,"2019Y6",26750,37
"51394",21926,"2019Y7",36475,69
"51395",21926,"2019Y8",14175,23
"51396",21926,"2019Y9",42175,70
"51397",21926,"2020Y1",43675,44
"51398",21926,"2020Y10",60106,210
"51399",21926,"2020Y11",5800,6
"51400",21926,"2020Y12",3350,5
"51401",21926,"2020Y2",31540,42
"51402",21926,"2020Y3",17300,35
"51403",21926,"2020Y4",4800,22
"51404",21926,"2020Y5",14700,19
"51405",21926,"2020Y6",55500,43
"51406",21926,"2020Y7",29700,37
"51407",21926,"2020Y8",52262,49
"51408",21926,"2020Y9",42100,68
"51409",21927,"2019Y1",0,0
"51410",21927,"2019Y10",1750,3
"51411",21927,"2019Y11",5500,9
"51412",21927,"2019Y12",8600,14
"51413",21927,"2019Y2",1250,4
"51414",21927,"2019Y3",78882,49
"51415",21927,"2019Y4",6600,4
"51416",21927,"2019Y5",2500,5
"51417",21927,"2019Y6",6450,5
"51418",21927,"2019Y7",4900,4
"51419",21927,"2019Y8",61850,45
"51420",21927,"2019Y9",15850,25
"51421",21927,"2020Y1",35760,34
"51422",21927,"2020Y10",30100,49
"51423",21927,"2020Y11",12600,9
"51424",21927,"2020Y12",0,0
"51425",21927,"2020Y2",85300,111
"51426",21927,"2020Y3",23350,36
"51427",21927,"2020Y4",6050,6
"51428",21927,"2020Y5",4050,3
"51429",21927,"2020Y6",500,1
"51430",21927,"2020Y7",1500,4
"51431",21927,"2020Y8",9550,6
"51432",21927,"2020Y9",36050,21
"51433",21928,"2019Y1",21400,31
"51434",21928,"2019Y10",52348,119
"51435",21928,"2019Y11",34844,121
"51436",21928,"2019Y12",59314,142
"51437",21928,"2019Y2",29642,57
"51438",21928,"2019Y3",58110,72
"51439",21928,"2019Y4",18775,37
"51440",21928,"2019Y5",61920,79
"51441",21928,"2019Y6",70901,115
"51442",21928,"2019Y7",50028,87
"51443",21928,"2019Y8",23478,78
"51444",21928,"2019Y9",86017,162
"51445",21928,"2020Y1",55183,154
"51446",21928,"2020Y10",153351,655
"51447",21928,"2020Y11",25850,60
"51448",21928,"2020Y12",3478,10
"51449",21928,"2020Y2",68894,203
"51450",21928,"2020Y3",67596,208
"51451",21928,"2020Y4",44747,159
"51452",21928,"2020Y5",82015,313
"51453",21928,"2020Y6",87319,327
"51454",21928,"2020Y7",83806,311
"51455",21928,"2020Y8",107041,388
"51456",21928,"2020Y9",141906,508
"51457",21929,"2019Y1",3700,2
"51458",21929,"2019Y10",23753,18
"51459",21929,"2019Y11",92237,93
"51460",21929,"2019Y12",94445,71
"51461",21929,"2019Y2",10900,8
"51462",21929,"2019Y3",146685,106
"51463",21929,"2019Y4",17650,15
"51464",21929,"2019Y5",3305,10
"51465",21929,"2019Y6",66070,65
"51466",21929,"2019Y7",4195,15
"51467",21929,"2019Y8",26900,41
"51468",21929,"2019Y9",51510,62
"51469",21929,"2020Y1",55625,48
"51470",21929,"2020Y10",119184,336
"51471",21929,"2020Y11",27859,47
"51472",21929,"2020Y12",500,1
"51473",21929,"2020Y2",62625,70
"51474",21929,"2020Y3",75779,93
"51475",21929,"2020Y4",13274,63
"51476",21929,"2020Y5",52535,116
"51477",21929,"2020Y6",129021,191
"51478",21929,"2020Y7",64328,145
"51479",21929,"2020Y8",144721,184
"51480",21929,"2020Y9",122751,162
"51481",21930,"2019Y1",66025,90
"51482",21930,"2019Y10",148374,393
"51483",21930,"2019Y11",155244,472
"51484",21930,"2019Y12",256494,646
"51485",21930,"2019Y2",122684,140
"51486",21930,"2019Y3",481595,454
"51487",21930,"2019Y4",108551,244
"51488",21930,"2019Y5",86995,229
"51489",21930,"2019Y6",336525,502
"51490",21930,"2019Y7",118583,316
"51491",21930,"2019Y8",73581,283
"51492",21930,"2019Y9",370123,718
"51493",21930,"2020Y1",217361,639
"51494",21930,"2020Y10",332390,1875
"51495",21930,"2020Y11",26985,189
"51496",21930,"2020Y12",3232,12
"51497",21930,"2020Y2",340504,1014
"51498",21930,"2020Y3",381371,902
"51499",21930,"2020Y4",190535,737
"51500",21930,"2020Y5",269644,951
"51501",21930,"2020Y6",357312,1016
"51502",21930,"2020Y7",163948,870
"51503",21930,"2020Y8",284855,1158
"51504",21930,"2020Y9",510758,1832
"51505",21931,"2019Y1",0,0
"51506",21931,"2019Y10",32221,87
"51507",21931,"2019Y11",13966,67
"51508",21931,"2019Y12",18584,104
"51509",21931,"2019Y2",1562,3
"51510",21931,"2019Y3",46478,58
"51511",21931,"2019Y4",25992,42
"51512",21931,"2019Y5",41061,63
"51513",21931,"2019Y6",125328,164
"51514",21931,"2019Y7",17782,39
"51515",21931,"2019Y8",23974,90
"51516",21931,"2019Y9",29864,100
"51517",21931,"2020Y1",14077,101
"51518",21931,"2020Y10",93167,344
"51519",21931,"2020Y11",9335,25
"51520",21931,"2020Y12",0,0
"51521",21931,"2020Y2",44329,130
"51522",21931,"2020Y3",68536,103
"51523",21931,"2020Y4",46395,63
"51524",21931,"2020Y5",48287,84
"51525",21931,"2020Y6",61657,175
"51526",21931,"2020Y7",144365,186
"51527",21931,"2020Y8",61388,232
"51528",21931,"2020Y9",67819,277
"51529",21932,"2019Y1",19532,65
"51530",21932,"2019Y10",201096,332
"51531",21932,"2019Y11",94035,87
"51532",21932,"2019Y12",22998,57
"51533",21932,"2019Y2",72422,129
"51534",21932,"2019Y3",315128,332
"51535",21932,"2019Y4",70914,168
"51536",21932,"2019Y5",81073,200
"51537",21932,"2019Y6",247868,479
"51538",21932,"2019Y7",63477,221
"51539",21932,"2019Y8",53597,260
"51540",21932,"2019Y9",265819,544
"51541",21932,"2020Y1",1750,3
"51542",21932,"2020Y10",7170,45
"51543",21932,"2020Y11",7014,46
"51544",21932,"2020Y12",3624,33
"51545",21932,"2020Y2",7366,5
"51546",21932,"2020Y3",17350,8
"51547",21932,"2020Y4",13162,16
"51548",21932,"2020Y5",18323,23
"51549",21932,"2020Y6",5239,27
"51550",21932,"2020Y7",2215,18
"51551",21932,"2020Y8",4473,25
"51552",21932,"2020Y9",3443,37
"51553",21933,"2019Y1",24300,35
"51554",21933,"2019Y10",51463,189
"51555",21933,"2019Y11",104199,282
"51556",21933,"2019Y12",218253,594
"51557",21933,"2019Y2",31840,56
"51558",21933,"2019Y3",161923,276
"51559",21933,"2019Y4",74698,121
"51560",21933,"2019Y5",68882,145
"51561",21933,"2019Y6",221533,352
"51562",21933,"2019Y7",53576,158
"51563",21933,"2019Y8",107544,295
"51564",21933,"2019Y9",213295,441
"51565",21933,"2020Y1",95720,333
"51566",21933,"2020Y10",446697,1942
"51567",21933,"2020Y11",33248,137
"51568",21933,"2020Y12",666,1
"51569",21933,"2020Y2",160398,486
"51570",21933,"2020Y3",166967,422
"51571",21933,"2020Y4",94200,418
"51572",21933,"2020Y5",134979,514
"51573",21933,"2020Y6",255202,983
"51574",21933,"2020Y7",198995,744
"51575",21933,"2020Y8",342845,1059
"51576",21933,"2020Y9",458181,1486
"51577",21934,"2019Y1",12355,16
"51578",21934,"2019Y10",90255,216
"51579",21934,"2019Y11",85980,230
"51580",21934,"2019Y12",67762,192
"51581",21934,"2019Y2",104728,47
"51582",21934,"2019Y3",162523,104
"51583",21934,"2019Y4",59400,111
"51584",21934,"2019Y5",93634,133
"51585",21934,"2019Y6",114072,144
"51586",21934,"2019Y7",48167,144
"51587",21934,"2019Y8",52121,119
"51588",21934,"2019Y9",113785,171
"51589",21934,"2020Y1",41771,190
"51590",21934,"2020Y10",93859,627
"51591",21934,"2020Y11",16718,56
"51592",21934,"2020Y12",12350,14
"51593",21934,"2020Y2",80514,221
"51594",21934,"2020Y3",79633,280
"51595",21934,"2020Y4",55994,168
"51596",21934,"2020Y5",78819,299
"51597",21934,"2020Y6",114407,375
"51598",21934,"2020Y7",95827,437
"51599",21934,"2020Y8",94803,464
"51600",21934,"2020Y9",149715,625
"51601",21935,"2019Y1",500,1
"51602",21935,"2019Y10",65228,92
"51603",21935,"2019Y11",39099,46
"51604",21935,"2019Y12",31571,38
"51605",21935,"2019Y2",6000,5
"51606",21935,"2019Y3",59600,68
"51607",21935,"2019Y4",22650,18
"51608",21935,"2019Y5",14250,26
"51609",21935,"2019Y6",34050,78
"51610",21935,"2019Y7",34720,31
"51611",21935,"2019Y8",115600,161
"51612",21935,"2019Y9",56850,115
"51613",21935,"2020Y1",15200,22
"51614",21935,"2020Y10",58118,87
"51615",21935,"2020Y11",19800,18
"51616",21935,"2020Y12",9500,11
"51617",21935,"2020Y2",45205,83
"51618",21935,"2020Y3",81995,128
"51619",21935,"2020Y4",61520,81
"51620",21935,"2020Y5",147250,181
"51621",21935,"2020Y6",25576,37
"51622",21935,"2020Y7",11683,17
"51623",21935,"2020Y8",12060,33
"51624",21935,"2020Y9",39223,67
"51625",21936,"2019Y1",6500,4
"51626",21936,"2019Y10",7550,11
"51627",21936,"2019Y11",43300,58
"51628",21936,"2019Y12",11050,25
"51629",21936,"2019Y2",7650,5
"51630",21936,"2019Y3",31100,15
"51631",21936,"2019Y4",11800,14
"51632",21936,"2019Y5",46000,64
"51633",21936,"2019Y6",10500,10
"51634",21936,"2019Y7",2750,4
"51635",21936,"2019Y8",750,2
"51636",21936,"2019Y9",32850,35
"51637",21936,"2020Y1",2100,4
"51638",21936,"2020Y10",11985,21
"51639",21936,"2020Y11",3700,3
"51640",21936,"2020Y12",500,1
"51641",21936,"2020Y2",2500,4
"51642",21936,"2020Y3",30260,23
"51643",21936,"2020Y4",4000,5
"51644",21936,"2020Y5",11100,8
"51645",21936,"2020Y6",2500,5
"51646",21936,"2020Y7",5500,7
"51647",21936,"2020Y8",18395,17
"51648",21936,"2020Y9",24960,23
"51649",21937,"2019Y1",15134,135
"51650",21937,"2019Y10",60379,334
"51651",21937,"2019Y11",151740,459
"51652",21937,"2019Y12",271694,648
"51653",21937,"2019Y2",147683,235
"51654",21937,"2019Y3",238023,394
"51655",21937,"2019Y4",40337,224
"51656",21937,"2019Y5",65100,273
"51657",21937,"2019Y6",242087,510
"51658",21937,"2019Y7",42026,279
"51659",21937,"2019Y8",75363,342
"51660",21937,"2019Y9",317956,674
"51661",21937,"2020Y1",141488,540
"51662",21937,"2020Y10",483369,2482
"51663",21937,"2020Y11",32865,233
"51664",21937,"2020Y12",9434,22
"51665",21937,"2020Y2",161239,569
"51666",21937,"2020Y3",256671,807
"51667",21937,"2020Y4",146147,715
"51668",21937,"2020Y5",194466,660
"51669",21937,"2020Y6",360345,1086
"51670",21937,"2020Y7",332537,1095
"51671",21937,"2020Y8",346042,1287
"51672",21937,"2020Y9",713022,2164
"51673",21938,"2019Y1",7075,16
"51674",21938,"2019Y10",82216,130
"51675",21938,"2019Y11",75883,137
"51676",21938,"2019Y12",167493,226
"51677",21938,"2019Y2",33975,27
"51678",21938,"2019Y3",252130,199
"51679",21938,"2019Y4",49169,76
"51680",21938,"2019Y5",68124,87
"51681",21938,"2019Y6",157289,160
"51682",21938,"2019Y7",45842,99
"51683",21938,"2019Y8",54267,92
"51684",21938,"2019Y9",190241,223
"51685",21938,"2020Y1",56613,111
"51686",21938,"2020Y10",246042,642
"51687",21938,"2020Y11",22641,85
"51688",21938,"2020Y12",4075,10
"51689",21938,"2020Y2",65677,118
"51690",21938,"2020Y3",91279,156
"51691",21938,"2020Y4",66260,138
"51692",21938,"2020Y5",137488,226
"51693",21938,"2020Y6",188329,409
"51694",21938,"2020Y7",76131,208
"51695",21938,"2020Y8",154784,361
"51696",21938,"2020Y9",306239,609
"51697",21939,"2019Y1",25750,49
"51698",21939,"2019Y10",63962,239
"51699",21939,"2019Y11",73612,243
"51700",21939,"2019Y12",180039,421
"51701",21939,"2019Y2",33695,49
"51702",21939,"2019Y3",224253,226
"51703",21939,"2019Y4",45431,119
"51704",21939,"2019Y5",68955,125
"51705",21939,"2019Y6",176921,249
"51706",21939,"2019Y7",77724,147
"51707",21939,"2019Y8",45117,120
"51708",21939,"2019Y9",229824,318
"51709",21939,"2020Y1",66216,237
"51710",21939,"2020Y10",94963,695
"51711",21939,"2020Y11",12931,61
"51712",21939,"2020Y12",64510,34
"51713",21939,"2020Y2",198207,472
"51714",21939,"2020Y3",83217,228
"51715",21939,"2020Y4",55167,273
"51716",21939,"2020Y5",83557,413
"51717",21939,"2020Y6",232546,673
"51718",21939,"2020Y7",70877,468
"51719",21939,"2020Y8",127043,639
"51720",21939,"2020Y9",149865,735
"51721",21940,"2019Y1",0,0
"51722",21940,"2019Y10",35207,65
"51723",21940,"2019Y11",25435,47
"51724",21940,"2019Y12",48980,73
"51725",21940,"2019Y2",2500,1
"51726",21940,"2019Y3",2300,4
"51727",21940,"2019Y4",300,1
"51728",21940,"2019Y5",26224,39
"51729",21940,"2019Y6",31435,45
"51730",21940,"2019Y7",2973,14
"51731",21940,"2019Y8",10111,28
"51732",21940,"2019Y9",102175,115
"51733",21940,"2020Y1",41834,64
"51734",21940,"2020Y10",25329,96
"51735",21940,"2020Y11",6965,9
"51736",21940,"2020Y12",0,0
"51737",21940,"2020Y2",69779,113
"51738",21940,"2020Y3",23360,41
"51739",21940,"2020Y4",9939,31
"51740",21940,"2020Y5",9830,38
"51741",21940,"2020Y6",68169,121
"51742",21940,"2020Y7",75444,119
"51743",21940,"2020Y8",46662,135
"51744",21940,"2020Y9",65956,134
"51745",21941,"2019Y1",13103,85
"51746",21941,"2019Y10",73009,258
"51747",21941,"2019Y11",79509,282
"51748",21941,"2019Y12",194013,403
"51749",21941,"2019Y2",72384,119
"51750",21941,"2019Y3",124560,160
"51751",21941,"2019Y4",117373,162
"51752",21941,"2019Y5",119707,188
"51753",21941,"2019Y6",104829,181
"51754",21941,"2019Y7",65059,203
"51755",21941,"2019Y8",53153,189
"51756",21941,"2019Y9",157071,314
"51757",21941,"2020Y1",113204,452
"51758",21941,"2020Y10",469684,1646
"51759",21941,"2020Y11",58648,198
"51760",21941,"2020Y12",8985,43
"51761",21941,"2020Y2",173730,469
"51762",21941,"2020Y3",204227,432
"51763",21941,"2020Y4",122284,410
"51764",21941,"2020Y5",149632,518
"51765",21941,"2020Y6",286073,766
"51766",21941,"2020Y7",203435,872
"51767",21941,"2020Y8",334835,1151
"51768",21941,"2020Y9",717657,1714
"51769",21942,"2019Y1",58660,70
"51770",21942,"2019Y10",94175,375
"51771",21942,"2019Y11",105060,380
"51772",21942,"2019Y12",244904,598
"51773",21942,"2019Y2",115449,105
"51774",21942,"2019Y3",353573,303
"51775",21942,"2019Y4",82918,184
"51776",21942,"2019Y5",124361,242
"51777",21942,"2019Y6",190593,341
"51778",21942,"2019Y7",74814,235
"51779",21942,"2019Y8",121567,346
"51780",21942,"2019Y9",274063,564
"51781",21942,"2020Y1",151834,510
"51782",21942,"2020Y10",1001539,4114
"51783",21942,"2020Y11",81098,353
"51784",21942,"2020Y12",21084,64
"51785",21942,"2020Y2",208526,633
"51786",21942,"2020Y3",226250,668
"51787",21942,"2020Y4",103044,683
"51788",21942,"2020Y5",178847,777
"51789",21942,"2020Y6",434163,1367
"51790",21942,"2020Y7",231755,1140
"51791",21942,"2020Y8",362054,1468
"51792",21942,"2020Y9",728049,2523
"51793",21943,"2019Y1",2275,7
"51794",21943,"2019Y10",92443,171
"51795",21943,"2019Y11",85005,193
"51796",21943,"2019Y12",364611,429
"51797",21943,"2019Y2",18050,17
"51798",21943,"2019Y3",159950,102
"51799",21943,"2019Y4",127800,86
"51800",21943,"2019Y5",69970,79
"51801",21943,"2019Y6",135015,146
"51802",21943,"2019Y7",62670,101
"51803",21943,"2019Y8",42951,104
"51804",21943,"2019Y9",234661,227
"51805",21943,"2020Y1",89599,215
"51806",21943,"2020Y10",412292,1543
"51807",21943,"2020Y11",5520,83
"51808",21943,"2020Y12",2020,3
"51809",21943,"2020Y2",144090,294
"51810",21943,"2020Y3",127414,295
"51811",21943,"2020Y4",146427,339
"51812",21943,"2020Y5",87139,347
"51813",21943,"2020Y6",182231,445
"51814",21943,"2020Y7",103154,386
"51815",21943,"2020Y8",254013,699
"51816",21943,"2020Y9",502888,1146
"51817",21944,"2019Y1",25426,41
"51818",21944,"2019Y10",84154,284
"51819",21944,"2019Y11",149939,345
"51820",21944,"2019Y12",145939,430
"51821",21944,"2019Y2",45731,89
"51822",21944,"2019Y3",200988,244
"51823",21944,"2019Y4",66814,132
"51824",21944,"2019Y5",76836,159
"51825",21944,"2019Y6",173683,275
"51826",21944,"2019Y7",75112,202
"51827",21944,"2019Y8",88548,269
"51828",21944,"2019Y9",198863,441
"51829",21944,"2020Y1",154430,480
"51830",21944,"2020Y10",550240,2779
"51831",21944,"2020Y11",82169,393
"51832",21944,"2020Y12",11225,16
"51833",21944,"2020Y2",211024,636
"51834",21944,"2020Y3",325649,719
"51835",21944,"2020Y4",149037,720
"51836",21944,"2020Y5",244868,896
"51837",21944,"2020Y6",452698,1338
"51838",21944,"2020Y7",244887,1046
"51839",21944,"2020Y8",388068,1515
"51840",21944,"2020Y9",642001,2255
"51841",21945,"2019Y1",0,0
"51842",21945,"2019Y10",6300,7
"51843",21945,"2019Y11",54850,40
"51844",21945,"2019Y12",10200,12
"51845",21945,"2019Y2",10750,10
"51846",21945,"2019Y3",6750,5
"51847",21945,"2019Y4",6100,3
"51848",21945,"2019Y5",1750,3
"51849",21945,"2019Y6",32150,30
"51850",21945,"2019Y7",6550,10
"51851",21945,"2019Y8",3800,2
"51852",21945,"2019Y9",48470,56
"51853",21945,"2020Y1",550,2
"51854",21945,"2020Y10",91400,86
"51855",21945,"2020Y11",12350,14
"51856",21945,"2020Y12",0,0
"51857",21945,"2020Y2",3800,2
"51858",21945,"2020Y3",50100,37
"51859",21945,"2020Y4",10850,5
"51860",21945,"2020Y5",10200,7
"51861",21945,"2020Y6",38150,34
"51862",21945,"2020Y7",18200,19
"51863",21945,"2020Y8",16100,11
"51864",21945,"2020Y9",70700,45
"51865",21946,"2019Y1",12100,7
"51866",21946,"2019Y10",20050,24
"51867",21946,"2019Y11",15200,8
"51868",21946,"2019Y12",5750,5
"51869",21946,"2019Y2",3500,6
"51870",21946,"2019Y3",11500,9
"51871",21946,"2019Y4",300,1
"51872",21946,"2019Y5",250,1
"51873",21946,"2019Y6",46044,41
"51874",21946,"2019Y7",6600,3
"51875",21946,"2019Y8",0,0
"51876",21946,"2019Y9",22150,19
"51877",21946,"2020Y1",4900,6
"51878",21946,"2020Y10",36450,36
"51879",21946,"2020Y11",17850,19
"51880",21946,"2020Y12",2600,1
"51881",21946,"2020Y2",3200,7
"51882",21946,"2020Y3",35300,27
"51883",21946,"2020Y4",6700,5
"51884",21946,"2020Y5",3100,4
"51885",21946,"2020Y6",7150,8
"51886",21946,"2020Y7",7066,6
"51887",21946,"2020Y8",27383,18
"51888",21946,"2020Y9",69600,96
"51889",21947,"2019Y1",12922,35
"51890",21947,"2019Y10",95863,194
"51891",21947,"2019Y11",94105,199
"51892",21947,"2019Y12",213348,304
"51893",21947,"2019Y2",19070,36
"51894",21947,"2019Y3",283533,249
"51895",21947,"2019Y4",95218,138
"51896",21947,"2019Y5",70278,115
"51897",21947,"2019Y6",242687,270
"51898",21947,"2019Y7",65117,162
"51899",21947,"2019Y8",67266,143
"51900",21947,"2019Y9",191209,280
"51901",21947,"2020Y1",136060,335
"51902",21947,"2020Y10",550820,1214
"51903",21947,"2020Y11",25289,102
"51904",21947,"2020Y12",0,0
"51905",21947,"2020Y2",195423,335
"51906",21947,"2020Y3",188240,349
"51907",21947,"2020Y4",74002,213
"51908",21947,"2020Y5",147635,387
"51909",21947,"2020Y6",328779,588
"51910",21947,"2020Y7",193964,380
"51911",21947,"2020Y8",371969,696
"51912",21947,"2020Y9",675368,1178
"51913",21948,"2019Y1",950,6
"51914",21948,"2019Y10",9050,34
"51915",21948,"2019Y11",41901,77
"51916",21948,"2019Y12",32620,49
"51917",21948,"2019Y2",52083,24
"51918",21948,"2019Y3",127453,93
"51919",21948,"2019Y4",38580,46
"51920",21948,"2019Y5",45480,59
"51921",21948,"2019Y6",46355,57
"51922",21948,"2019Y7",16105,31
"51923",21948,"2019Y8",33755,51
"51924",21948,"2019Y9",80643,97
"51925",21948,"2020Y1",5265,37
"51926",21948,"2020Y10",31897,138
"51927",21948,"2020Y11",1170,13
"51928",21948,"2020Y12",1250,4
"51929",21948,"2020Y2",31780,79
"51930",21948,"2020Y3",11675,46
